Category,Layer,Rank,Expert ID,Activation Count
backwards,1,15,88,9472
backwards,1,16,114,9297
backwards,1,17,80,9235
backwards,1,18,8,9187
backwards,1,19,20,9069
backwards,1,20,110,9015
backwards,2,1,37,24756
backwards,2,2,47,16372
backwards,2,3,36,13759
backwards,2,4,2,12034
backwards,2,5,40,11735
backwards,2,6,85,11497
backwards,2,7,110,10736
backwards,2,8,1,10157
backwards,2,9,31,9724
backwards,2,10,23,9612
backwards,2,11,53,9540
backwards,2,12,76,9339
backwards,2,13,102,9039
backwards,2,14,35,8960
backwards,2,15,49,8907
backwards,2,16,25,8764
backwards,2,17,80,8577
backwards,2,18,21,8546
backwards,2,19,16,8545
backwards,2,20,118,8545
backwards,3,1,84,29857
backwards,3,2,95,21013
backwards,3,3,88,16351
backwards,3,4,43,16242
backwards,3,5,113,15571
backwards,3,6,63,15164
backwards,3,7,27,13937
backwards,3,8,77,13530
backwards,3,9,16,12522
backwards,3,10,35,11204
backwards,3,11,18,10782
backwards,3,12,92,10493
backwards,3,13,58,10381
backwards,3,14,85,10198
backwards,3,15,24,9929
backwards,3,16,107,9372
backwards,3,17,72,9299
backwards,3,18,110,9099
backwards,3,19,49,9094
backwards,3,20,103,8773
backwards,4,1,15,28790
backwards,4,2,104,18740
backwards,4,3,18,17618
backwards,4,4,101,16602
backwards,4,5,2,15885
backwards,4,6,11,15686
backwards,4,7,109,14001
backwards,4,8,33,13610
backwards,4,9,28,13059
backwards,4,10,72,12980
backwards,4,11,49,12030
backwards,4,12,5,11429
backwards,4,13,31,11347
backwards,4,14,4,11071
backwards,4,15,92,11001
backwards,4,16,13,10682
backwards,4,17,36,10314
backwards,4,18,71,10145
backwards,4,19,81,9950
backwards,4,20,24,9919
backwards,5,1,44,26511
backwards,5,2,14,23146
backwards,5,3,74,19144
backwards,5,4,53,16876
backwards,5,5,98,15615
backwards,5,6,7,12746
backwards,5,7,25,12602
backwards,5,8,13,12083
backwards,5,9,121,11973
backwards,5,10,117,11607
backwards,5,11,76,11211
backwards,5,12,35,11196
backwards,5,13,70,10500
backwards,5,14,6,10365
backwards,5,15,56,10335
backwards,5,16,27,10329
backwards,5,17,43,10194
backwards,5,18,104,9570
backwards,5,19,57,9153
backwards,5,20,10,9152
backwards,6,1,74,32290
backwards,6,2,1,24835
backwards,6,3,71,23610
backwards,6,4,62,18479
backwards,6,5,95,17023
backwards,6,6,40,16802
backwards,6,7,86,16788
backwards,6,8,8,16340
backwards,6,9,29,14501
backwards,6,10,16,13950
backwards,6,11,76,13567
backwards,6,12,27,13459
backwards,6,13,34,13244
backwards,6,14,53,12997
backwards,6,15,104,11759
backwards,6,16,111,11136
backwards,6,17,44,10960
backwards,6,18,116,10862
backwards,6,19,109,10750
backwards,6,20,19,9872
backwards,7,1,83,27118
backwards,7,2,109,26769
backwards,7,3,92,24044
backwards,7,4,30,21816
backwards,7,5,18,21192
backwards,7,6,107,18974
backwards,7,7,106,18795
backwards,7,8,17,14911
backwards,7,9,103,14084
backwards,7,10,41,13851
backwards,7,11,82,13524
backwards,7,12,13,13080
backwards,7,13,23,12490
backwards,7,14,65,12164
backwards,7,15,34,12065
backwards,7,16,64,11855
backwards,7,17,56,11012
backwards,7,18,122,10150
backwards,7,19,53,10079
backwards,7,20,114,9562
backwards,8,1,107,32827
backwards,8,2,46,26175
backwards,8,3,88,20113
backwards,8,4,21,20096
backwards,8,5,72,19638
backwards,8,6,67,16857
backwards,8,7,23,16005
backwards,8,8,58,16002
backwards,8,9,43,15300
backwards,8,10,78,14574
backwards,8,11,71,14191
backwards,8,12,20,13872
backwards,8,13,125,12835
backwards,8,14,38,12707
backwards,8,15,81,11755
backwards,8,16,3,11462
backwards,8,17,119,11390
backwards,8,18,73,10424
backwards,8,19,127,10131
backwards,8,20,49,9751
backwards,9,1,28,26651
backwards,9,2,27,22964
backwards,9,3,86,22231
backwards,9,4,49,22148
backwards,9,5,10,20966
backwards,9,6,5,20263
backwards,9,7,114,20223
backwards,9,8,40,17379
backwards,9,9,108,15911
backwards,9,10,90,14867
backwards,9,11,57,12834
backwards,9,12,74,11632
backwards,9,13,29,11506
backwards,9,14,41,10927
backwards,9,15,51,10720
backwards,9,16,101,10701
backwards,9,17,69,10627
backwards,9,18,87,10495
backwards,9,19,30,10298
backwards,9,20,77,10201
backwards,10,1,65,26631
backwards,10,2,96,17232
backwards,10,3,45,15408
backwards,10,4,30,15144
backwards,10,5,93,15120
backwards,10,6,101,14195
backwards,10,7,124,13210
backwards,10,8,14,12684
backwards,10,9,3,11626
backwards,10,10,109,11116
backwards,10,11,24,10856
backwards,10,12,79,10784
backwards,10,13,56,10768
backwards,10,14,15,10501
backwards,10,15,122,10485
backwards,10,16,100,10374
backwards,10,17,97,10251
backwards,10,18,53,10107
backwards,10,19,46,9760
backwards,10,20,116,9631
backwards,11,1,41,32914
backwards,11,2,39,18037
backwards,11,3,42,17047
backwards,11,4,64,16939
backwards,11,5,73,15147
backwards,11,6,44,13009
backwards,11,7,21,12899
backwards,11,8,1,12377
backwards,11,9,97,12156
backwards,11,10,27,12136
backwards,11,11,119,11883
backwards,11,12,35,11583
backwards,11,13,103,10256
backwards,11,14,10,10184
backwards,11,15,88,9981
backwards,11,16,126,9751
backwards,11,17,0,9395
backwards,11,18,118,8951
backwards,11,19,40,8695
backwards,11,20,113,8609
backwards,12,1,57,21309
backwards,12,2,121,18303
backwards,12,3,95,18196
backwards,12,4,85,17243
backwards,12,5,29,15860
backwards,12,6,103,15313
backwards,12,7,0,14288
backwards,12,8,94,14003
backwards,12,9,68,12379
backwards,12,10,17,11922
backwards,12,11,76,11684
backwards,12,12,49,11514
backwards,12,13,20,11242
backwards,12,14,119,11188
backwards,12,15,38,11184
backwards,12,16,62,11170
backwards,12,17,60,11145
backwards,12,18,46,10910
backwards,12,19,109,10701
backwards,12,20,124,9985
backwards,13,1,89,21898
backwards,13,2,111,20458
backwards,13,3,105,20324
backwards,13,4,18,18894
backwards,13,5,88,17299
backwards,13,6,57,16679
backwards,13,7,109,16126
backwards,13,8,42,15874
backwards,13,9,25,14367
backwards,13,10,123,14039
backwards,13,11,14,13730
backwards,13,12,7,12711
backwards,13,13,9,11918
backwards,13,14,96,11597
backwards,13,15,62,11309
backwards,13,16,107,11290
backwards,13,17,122,11011
backwards,13,18,60,10910
backwards,13,19,90,10266
backwards,13,20,68,8781
backwards,14,1,51,37360
backwards,14,2,53,32294
backwards,14,3,25,21742
backwards,14,4,108,20820
backwards,14,5,88,18831
backwards,14,6,41,18384
backwards,14,7,36,16496
backwards,14,8,93,15542
backwards,14,9,60,14533
backwards,14,10,13,14253
backwards,14,11,18,13609
backwards,14,12,107,11856
backwards,14,13,90,11631
backwards,14,14,6,11591
backwards,14,15,43,11546
backwards,14,16,22,10912
backwards,14,17,16,10276
backwards,14,18,85,9553
backwards,14,19,27,9477
backwards,14,20,96,9432
backwards,15,1,57,32331
backwards,15,2,7,26015
backwards,15,3,116,24648
backwards,15,4,59,19321
backwards,15,5,82,16674
backwards,15,6,37,16000
backwards,15,7,58,15568
backwards,15,8,20,15473
backwards,15,9,53,13703
backwards,15,10,76,13339
backwards,15,11,79,13324
backwards,15,12,28,13014
backwards,15,13,96,12605
backwards,15,14,120,12521
backwards,15,15,125,11364
backwards,15,16,18,10862
backwards,15,17,92,10683
backwards,15,18,43,10672
backwards,15,19,84,10452
backwards,15,20,97,10203
backwards,16,1,126,32176
backwards,16,2,101,25525
backwards,16,3,37,23630
backwards,16,4,36,23290
backwards,16,5,80,21825
backwards,16,6,44,18471
backwards,16,7,34,14857
backwards,16,8,108,14781
backwards,16,9,98,13280
backwards,16,10,110,12690
backwards,16,11,100,12210
backwards,16,12,77,11942
backwards,16,13,13,11376
backwards,16,14,61,11225
backwards,16,15,48,10470
backwards,16,16,5,10353
backwards,16,17,83,10320
backwards,16,18,21,9365
backwards,16,19,115,9276
backwards,16,20,79,8602
backwards,17,1,62,32332
backwards,17,2,36,28846
backwards,17,3,116,21508
backwards,17,4,83,21203
backwards,17,5,0,20706
backwards,17,6,121,14703
backwards,17,7,18,13054
backwards,17,8,59,12217
backwards,17,9,35,11987
backwards,17,10,78,11775
backwards,17,11,120,11093
backwards,17,12,66,10918
backwards,17,13,55,10638
backwards,17,14,88,10626
backwards,17,15,92,10160
backwards,17,16,127,10067
backwards,17,17,111,9987
backwards,17,18,34,9862
backwards,17,19,54,9502
backwards,17,20,40,9381
backwards,18,1,74,45414
backwards,18,2,62,34928
backwards,18,3,1,33684
backwards,18,4,86,29035
backwards,18,5,71,23196
backwards,18,6,27,22584
backwards,18,7,116,20144
backwards,18,8,111,17934
backwards,18,9,101,16819
backwards,18,10,7,15439
backwards,18,11,98,13000
backwards,18,12,109,12705
backwards,18,13,8,12447
backwards,18,14,54,11483
backwards,18,15,53,10771
backwards,18,16,20,10713
backwards,18,17,19,9971
backwards,18,18,11,9847
backwards,18,19,30,9630
backwards,18,20,82,9463
backwards,19,1,83,37903
backwards,19,2,17,33624
backwards,19,3,106,25140
backwards,19,4,30,20996
backwards,19,5,109,20423
backwards,19,6,64,20277
backwards,19,7,28,19838
backwards,19,8,53,18104
backwards,19,9,13,18029
backwards,19,10,41,17396
backwards,19,11,18,16840
backwards,19,12,82,15947
backwards,19,13,103,15044
backwards,19,14,92,13955
backwards,19,15,34,12068
backwards,19,16,115,11463
backwards,19,17,56,10881
backwards,19,18,113,9633
backwards,19,19,73,9369
backwards,19,20,9,9098
backwards,20,1,21,38270
backwards,20,2,46,28818
backwards,20,3,20,25455
backwards,20,4,23,25127
backwards,20,5,107,23209
backwards,20,6,88,20751
backwards,20,7,72,19039
backwards,20,8,67,16902
backwards,20,9,43,16901
backwards,20,10,58,14638
backwards,20,11,94,14340
backwards,20,12,125,14141
backwards,20,13,15,14018
backwards,20,14,4,12507
backwards,20,15,78,11712
backwards,20,16,18,10996
backwards,20,17,103,10888
backwards,20,18,38,10757
backwards,20,19,111,10524
backwards,20,20,98,10517
backwards,21,1,86,33927
backwards,21,2,5,32046
backwards,21,3,28,30631
backwards,21,4,40,25787
backwards,21,5,49,21462
backwards,21,6,10,19907
backwards,21,7,114,19315
backwards,21,8,27,16081
backwards,21,9,79,13963
backwards,21,10,35,13396
backwards,21,11,37,13332
backwards,21,12,30,12774
backwards,21,13,59,12658
backwards,21,14,31,11393
backwards,21,15,7,9912
backwards,21,16,104,9568
backwards,21,17,8,8646
backwards,21,18,77,8372
backwards,21,19,23,8265
backwards,21,20,51,8229
backwards,22,1,124,21386
backwards,22,2,65,20798
backwards,22,3,30,19848
backwards,22,4,109,14974
backwards,22,5,96,14510
backwards,22,6,45,13543
backwards,22,7,86,13421
backwards,22,8,82,13111
backwards,22,9,98,12245
backwards,22,10,23,11712
backwards,22,11,76,11564
backwards,22,12,15,11318
backwards,22,13,26,11217
backwards,22,14,101,11124
backwards,22,15,100,10740
backwards,22,16,2,10459
backwards,22,17,14,9745
backwards,22,18,20,9606
backwards,22,19,70,9584
backwards,22,20,13,9550
backwards,23,1,41,32658
backwards,23,2,42,20720
backwards,23,3,64,19748
backwards,23,4,97,18426
backwards,23,5,22,18055
backwards,23,6,1,16030
backwards,23,7,73,15761
backwards,23,8,96,14654
backwards,23,9,21,14017
backwards,23,10,39,12916
backwards,23,11,67,12566
backwards,23,12,126,12124
backwards,23,13,55,11383
backwards,23,14,57,11350
backwards,23,15,27,11254
backwards,23,16,35,10757
backwards,23,17,100,10337
backwards,23,18,78,10292
backwards,23,19,116,10209
backwards,23,20,36,8703
backwards,24,1,95,26687
backwards,24,2,121,23346
backwards,24,3,57,18273
backwards,24,4,119,17913
backwards,24,5,103,17080
backwards,24,6,0,16433
backwards,24,7,17,15906
backwards,24,8,85,15319
backwards,24,9,67,15193
backwards,24,10,46,14527
backwards,24,11,25,14115
backwards,24,12,29,13204
backwards,24,13,60,12640
backwards,24,14,38,10595
backwards,24,15,109,10254
backwards,24,16,30,10028
backwards,24,17,14,10008
backwards,24,18,94,9814
backwards,24,19,65,9650
backwards,24,20,26,9411
backwards,25,1,104,22498
backwards,25,2,99,21888
backwards,25,3,105,21117
backwards,25,4,127,15976
backwards,25,5,42,15968
backwards,25,6,36,14486
backwards,25,7,63,14127
backwards,25,8,62,13435
backwards,25,9,88,13378
backwards,25,10,57,12817
backwards,25,11,109,12797
backwards,25,12,89,12577
backwards,25,13,122,11549
backwards,25,14,27,11260
backwards,25,15,107,10894
backwards,25,16,18,10768
backwards,25,17,123,10609
backwards,25,18,115,10007
backwards,25,19,90,9703
backwards,25,20,111,9666
backwards,26,1,51,33900
backwards,26,2,53,33175
backwards,26,3,108,22959
backwards,26,4,71,18135
backwards,26,5,88,16218
backwards,26,6,107,15673
backwards,26,7,22,15447
backwards,26,8,118,15194
backwards,26,9,36,13727
backwards,26,10,25,13115
backwards,26,11,93,12502
backwards,26,12,60,12116
backwards,26,13,125,11787
backwards,26,14,96,11404
backwards,26,15,13,11164
backwards,26,16,7,10574
backwards,26,17,15,9528
backwards,26,18,111,8691
backwards,26,19,66,8445
backwards,26,20,81,8229
backwards,27,1,57,31840
backwards,27,2,7,27894
backwards,27,3,116,25218
backwards,27,4,37,19741
backwards,27,5,126,18206
backwards,27,6,59,17573
backwards,27,7,76,15851
backwards,27,8,43,14019
backwards,27,9,3,13813
backwards,27,10,120,13483
backwards,27,11,53,12958
backwards,27,12,125,12064
backwards,27,13,18,12007
backwards,27,14,79,11152
backwards,27,15,82,11133
backwards,27,16,58,10168
backwards,27,17,54,9660
backwards,27,18,52,9438
backwards,27,19,26,9111
backwards,27,20,84,8998
backwards,28,1,101,29812
backwards,28,2,126,29770
backwards,28,3,80,23107
backwards,28,4,37,23107
backwards,28,5,36,19864
backwards,28,6,79,17067
backwards,28,7,100,16361
backwards,28,8,34,14653
backwards,28,9,13,13068
backwards,28,10,60,12768
backwards,28,11,44,10794
backwards,28,12,98,10586
backwards,28,13,89,10026
backwards,28,14,42,9479
backwards,28,15,5,9291
backwards,28,16,110,9058
backwards,28,17,111,8728
backwards,28,18,105,8570
backwards,28,19,93,8258
backwards,28,20,7,8212
backwards,29,1,62,31905
backwards,29,2,72,21085
backwards,29,3,92,15297
backwards,29,4,121,15166
backwards,29,5,59,14779
backwards,29,6,116,14043
backwards,29,7,88,12918
backwards,29,8,81,12532
backwards,29,9,126,12419
backwards,29,10,18,12377
backwards,29,11,36,11838
backwards,29,12,38,11665
backwards,29,13,53,11610
backwards,29,14,83,11581
backwards,29,15,10,11373
backwards,29,16,122,11291
backwards,29,17,66,11037
backwards,29,18,108,11005
backwards,29,19,34,10361
backwards,29,20,0,9465
backwards,30,1,74,39138
backwards,30,2,62,27658
backwards,30,3,1,25379
backwards,30,4,86,23765
backwards,30,5,27,23571
backwards,30,6,71,22182
backwards,30,7,101,19120
backwards,30,8,109,17867
backwards,30,9,111,14486
backwards,30,10,20,13761
backwards,30,11,118,12969
backwards,30,12,7,12366
backwards,30,13,98,11885
backwards,30,14,54,11878
backwards,30,15,116,11693
backwards,30,16,12,10830
backwards,30,17,119,10292
backwards,30,18,30,10079
backwards,30,19,19,9331
backwards,30,20,59,9093
backwards,31,1,83,29719
backwards,31,2,17,27675
backwards,31,3,106,23880
backwards,31,4,103,22275
backwards,31,5,109,18759
backwards,31,6,28,18460
backwards,31,7,30,18006
backwards,31,8,82,16513
backwards,31,9,18,15832
backwards,31,10,64,14925
backwards,31,11,13,14650
backwards,31,12,41,14649
backwards,31,13,53,13567
backwards,31,14,55,12944
backwards,31,15,113,12572
backwards,31,16,9,12342
backwards,31,17,44,11339
backwards,31,18,8,10966
backwards,31,19,7,10598
backwards,31,20,73,9289
backwards,32,1,21,32003
backwards,32,2,67,23780
backwards,32,3,23,21746
backwards,32,4,9,21413
backwards,32,5,46,21046
backwards,32,6,88,19303
backwards,32,7,107,16529
backwards,32,8,43,14227
backwards,32,9,72,12669
backwards,32,10,10,12179
backwards,32,11,15,12168
backwards,32,12,14,11261
backwards,32,13,4,11168
backwards,32,14,125,10963
backwards,32,15,20,10520
backwards,32,16,3,10449
backwards,32,17,35,10223
backwards,32,18,18,10127
backwards,32,19,38,10105
backwards,32,20,94,9975
backwards,33,1,5,28157
backwards,33,2,86,27687
backwards,33,3,28,24121
backwards,33,4,40,15813
backwards,33,5,49,14061
backwards,33,6,114,13491
backwards,33,7,27,13162
backwards,33,8,31,12770
backwards,33,9,68,12656
backwards,33,10,39,12406
backwards,33,11,37,12090
backwards,33,12,10,11440
backwards,33,13,101,11108
backwards,33,14,30,10276
backwards,33,15,122,9978
backwards,33,16,59,9749
backwards,33,17,104,9620
backwards,33,18,57,9358
backwards,33,19,77,8958
backwards,33,20,54,8887
backwards,34,1,33,20768
backwards,34,2,65,16930
backwards,34,3,45,16707
backwards,34,4,2,15689
backwards,34,5,82,14510
backwards,34,6,30,14108
backwards,34,7,11,13731
backwards,34,8,109,13197
backwards,34,9,41,12451
backwards,34,10,124,11975
backwards,34,11,51,11757
backwards,34,12,101,10831
backwards,34,13,72,10130
backwards,34,14,100,9860
backwards,34,15,15,9780
backwards,34,16,1,9720
backwards,34,17,116,9684
backwards,34,18,26,9350
backwards,34,19,70,9338
backwards,34,20,73,8707
backwards,35,1,4,30946
backwards,35,2,41,22693
backwards,35,3,78,15653
backwards,35,4,64,15621
backwards,35,5,51,14133
backwards,35,6,39,14077
backwards,35,7,123,13194
backwards,35,8,1,11949
backwards,35,9,126,11739
backwards,35,10,127,11577
backwards,35,11,100,11151
backwards,35,12,79,10777
backwards,35,13,96,10270
backwards,35,14,92,10067
backwards,35,15,21,9754
backwards,35,16,50,9279
backwards,35,17,5,8856
backwards,35,18,55,8539
backwards,35,19,6,8441
backwards,35,20,8,8009
backwards,36,1,95,22375
backwards,36,2,121,20321
backwards,36,3,57,18422
backwards,36,4,17,16382
backwards,36,5,119,16019
backwards,36,6,109,15874
backwards,36,7,85,14649
backwards,36,8,32,13537
backwards,36,9,67,12211
backwards,36,10,90,10714
backwards,36,11,103,10695
backwards,36,12,43,10448
backwards,36,13,124,10293
backwards,36,14,46,9831
backwards,36,15,56,9727
backwards,36,16,92,9689
backwards,36,17,3,9681
backwards,36,18,110,8914
backwards,36,19,60,8555
backwards,36,20,98,8500
backwards,37,1,104,28639
backwards,37,2,20,18931
backwards,37,3,36,16520
backwards,37,4,105,15897
backwards,37,5,47,13097
backwards,37,6,12,12345
backwards,37,7,1,11484
backwards,37,8,26,11383
backwards,37,9,127,11162
backwards,37,10,85,11012
backwards,37,11,102,10892
backwards,37,12,25,10370
backwards,37,13,88,10355
backwards,37,14,42,10215
backwards,37,15,66,9765
backwards,37,16,49,8767
backwards,37,17,95,8764
backwards,37,18,14,8714
backwards,37,19,69,8701
backwards,37,20,83,8623
backwards,38,1,51,23895
backwards,38,2,53,22240
backwards,38,3,22,19596
backwards,38,4,108,18996
backwards,38,5,125,17053
backwards,38,6,96,16450
backwards,38,7,46,15001
backwards,38,8,64,14745
backwards,38,9,93,13033
backwards,38,10,88,12936
backwards,38,11,97,11742
backwards,38,12,90,11199
backwards,38,13,107,11125
backwards,38,14,100,10895
backwards,38,15,19,9328
backwards,38,16,36,9208
backwards,38,17,55,9180
backwards,38,18,49,9109
backwards,38,19,26,8912
backwards,38,20,32,8752
backwards,39,1,57,21780
backwards,39,2,59,21065
backwards,39,3,116,20071
backwards,39,4,46,16691
backwards,39,5,51,16518
backwards,39,6,27,15895
backwards,39,7,125,15316
backwards,39,8,76,13565
backwards,39,9,53,11667
backwards,39,10,22,11474
backwards,39,11,106,11208
backwards,39,12,120,11148
backwards,39,13,37,10917
backwards,39,14,11,10662
backwards,39,15,75,10582
backwards,39,16,33,10118
backwards,39,17,79,10024
backwards,39,18,18,9649
backwards,39,19,102,9616
backwards,39,20,7,9494
backwards,40,1,126,20079
backwards,40,2,109,17215
backwards,40,3,101,16785
backwards,40,4,118,14738
backwards,40,5,5,13260
backwards,40,6,3,13146
backwards,40,7,80,12900
backwards,40,8,36,12819
backwards,40,9,70,12165
backwards,40,10,23,11923
backwards,40,11,6,11711
backwards,40,12,34,11586
backwards,40,13,67,11497
backwards,40,14,13,11339
backwards,40,15,17,11257
backwards,40,16,51,10908
backwards,40,17,103,10257
backwards,40,18,40,10117
backwards,40,19,41,10111
backwards,40,20,2,10098
backwards,41,1,122,20054
backwards,41,2,62,19518
backwards,41,3,54,17438
backwards,41,4,56,14534
backwards,41,5,76,14032
backwards,41,6,88,13824
backwards,41,7,126,12702
backwards,41,8,61,11610
backwards,41,9,127,11601
backwards,41,10,18,11385
backwards,41,11,119,11088
backwards,41,12,26,11068
backwards,41,13,38,10812
backwards,41,14,71,10590
backwards,41,15,90,10485
backwards,41,16,116,10151
backwards,41,17,59,10040
backwards,41,18,92,9883
backwards,41,19,53,9862
backwards,41,20,10,9824
backwards,42,1,80,23337
backwards,42,2,8,21074
backwards,42,3,59,14413
backwards,42,4,32,12977
